region_id,prov_id,mun_city_id,barangay_id,psgc_id,location_desc,correspondence_code,geographic_level,old_names,city_class,income_classification,urban_rural
16.0,3.0,5.0,5.0,1600305005.0,Poblacion,160305005.0,Bgy,,,,U
16.0,3.0,5.0,6.0,1600305006.0,San Isidro,160305006.0,Bgy,,,,R
16.0,3.0,5.0,7.0,1600305007.0,San Mariano,160305007.0,Bgy,,,,R
16.0,3.0,5.0,8.0,1600305008.0,San Vicente,160305008.0,Bgy,,,,R
16.0,3.0,5.0,9.0,1600305009.0,Santa Teresa,160305009.0,Bgy,,,,R
16.0,3.0,5.0,10.0,1600305010.0,Santo Tomas,160305010.0,Bgy,,,,R
16.0,3.0,5.0,11.0,1600305011.0,Violanta,160305011.0,Bgy,,,,R
16.0,3.0,5.0,12.0,1600305012.0,Waloe,160305012.0,Bgy,,,,R
16.0,3.0,5.0,13.0,1600305013.0,Kasapa,160305013.0,Bgy,,,,R
16.0,3.0,5.0,14.0,1600305014.0,Katipunan,160305014.0,Bgy,,,,R
16.0,3.0,5.0,15.0,1600305015.0,Kauswagan,160305015.0,Bgy,,,,R
16.0,3.0,5.0,16.0,1600305016.0,Santo Niño,160305016.0,Bgy,,,,R
16.0,3.0,5.0,17.0,1600305017.0,Sabud,160305017.0,Bgy,,,,R
16.0,3.0,6.0,0.0,1600306000.0,Prosperidad ,160306000.0,Mun,,,1st,
16.0,3.0,6.0,1.0,1600306001.0,Aurora,160306001.0,Bgy,,,,R
16.0,3.0,6.0,2.0,1600306002.0,Awa,160306002.0,Bgy,,,,R
16.0,3.0,6.0,3.0,1600306003.0,Azpetia,160306003.0,Bgy,,,,R
16.0,3.0,6.0,4.0,1600306004.0,Poblacion,160306004.0,Bgy,Bahbah,,,U
16.0,3.0,6.0,6.0,1600306006.0,La Caridad,160306006.0,Bgy,,,,R
16.0,3.0,6.0,7.0,1600306007.0,La Suerte,160306007.0,Bgy,,,,R
16.0,3.0,6.0,8.0,1600306008.0,La Union,160306008.0,Bgy,,,,R
16.0,3.0,6.0,9.0,1600306009.0,Las Navas,160306009.0,Bgy,,,,R
16.0,3.0,6.0,10.0,1600306010.0,Libertad,160306010.0,Bgy,,,,R
16.0,3.0,6.0,11.0,1600306011.0,Los Arcos,160306011.0,Bgy,,,,R
16.0,3.0,6.0,12.0,1600306012.0,Lucena,160306012.0,Bgy,,,,R
16.0,3.0,6.0,13.0,1600306013.0,Mabuhay,160306013.0,Bgy,,,,R
16.0,3.0,6.0,14.0,1600306014.0,Magsaysay,160306014.0,Bgy,,,,R
16.0,3.0,6.0,15.0,1600306015.0,Mapaga,160306015.0,Bgy,,,,R
16.0,3.0,6.0,16.0,1600306016.0,New Maug,160306016.0,Bgy,,,,R
16.0,3.0,6.0,17.0,1600306017.0,Napo,160306017.0,Bgy,,,,R
16.0,3.0,6.0,18.0,1600306018.0,Patin-ay,160306018.0,Bgy,,,,U
16.0,3.0,6.0,20.0,1600306020.0,Salimbogaon,160306020.0,Bgy,,,,R
16.0,3.0,6.0,21.0,1600306021.0,Salvacion,160306021.0,Bgy,,,,U
16.0,3.0,6.0,22.0,1600306022.0,San Joaquin,160306022.0,Bgy,,,,R
16.0,3.0,6.0,23.0,1600306023.0,San Jose,160306023.0,Bgy,,,,R
16.0,3.0,6.0,24.0,1600306024.0,San Lorenzo,160306024.0,Bgy,,,,R
16.0,3.0,6.0,25.0,1600306025.0,San Martin,160306025.0,Bgy,,,,R
16.0,3.0,6.0,26.0,1600306026.0,San Pedro,160306026.0,Bgy,,,,R
16.0,3.0,6.0,27.0,1600306027.0,San Rafael,160306027.0,Bgy,,,,R
16.0,3.0,6.0,29.0,1600306029.0,San Salvador,160306029.0,Bgy,,,,R
16.0,3.0,6.0,30.0,1600306030.0,San Vicente,160306030.0,Bgy,,,,U
16.0,3.0,6.0,31.0,1600306031.0,Santa Irene,160306031.0,Bgy,,,,U
16.0,3.0,6.0,32.0,1600306032.0,Santa Maria,160306032.0,Bgy,,,,R
16.0,3.0,6.0,33.0,1600306033.0,La Perian,160306033.0,Bgy,,,,R
16.0,3.0,6.0,34.0,1600306034.0,La Purisima,160306034.0,Bgy,,,,R
16.0,3.0,6.0,35.0,1600306035.0,San Roque,160306035.0,Bgy,,,,R
16.0,3.0,7.0,0.0,1600307000.0,Rosario,160307000.0,Mun,,,2nd,
16.0,3.0,7.0,1.0,1600307001.0,Bayugan 3,160307001.0,Bgy,,,,U
16.0,3.0,7.0,2.0,1600307002.0,Cabantao,160307002.0,Bgy,,,,R
16.0,3.0,7.0,3.0,1600307003.0,Cabawan,160307003.0,Bgy,,,,R
16.0,3.0,7.0,4.0,1600307004.0,Marfil,160307004.0,Bgy,,,,R
16.0,3.0,7.0,5.0,1600307005.0,Novele,160307005.0,Bgy,,,,R
16.0,3.0,7.0,6.0,1600307006.0,Poblacion,160307006.0,Bgy,,,,U
16.0,3.0,7.0,7.0,1600307007.0,Santa Cruz,160307007.0,Bgy,,,,U
16.0,3.0,7.0,8.0,1600307008.0,Tagbayagan,160307008.0,Bgy,,,,R
16.0,3.0,7.0,9.0,1600307009.0,Wasi-an,160307009.0,Bgy,,,,R
16.0,3.0,7.0,10.0,1600307010.0,Libuac,160307010.0,Bgy,,,,R
16.0,3.0,7.0,11.0,1600307011.0,Maligaya,160307011.0,Bgy,,,,R
16.0,3.0,8.0,0.0,1600308000.0,San Francisco,160308000.0,Mun,,,1st,
16.0,3.0,8.0,1.0,1600308001.0,Alegria,160308001.0,Bgy,,,,U
16.0,3.0,8.0,2.0,1600308002.0,Bayugan 2,160308002.0,Bgy,,,,U
16.0,3.0,8.0,3.0,1600308003.0,Borbon,160308003.0,Bgy,,,,R
16.0,3.0,8.0,5.0,1600308005.0,Caimpugan,160308005.0,Bgy,,,,R
16.0,3.0,8.0,6.0,1600308006.0,Ebro,160308006.0,Bgy,,,,R
16.0,3.0,8.0,7.0,1600308007.0,Hubang,160308007.0,Bgy,,,,U
16.0,3.0,8.0,8.0,1600308008.0,Lapinigan,160308008.0,Bgy,,,,U
16.0,3.0,8.0,9.0,1600308009.0,Lucac,160308009.0,Bgy,,,,R
16.0,3.0,8.0,10.0,1600308010.0,Mate,160308010.0,Bgy,,,,U
16.0,3.0,8.0,11.0,1600308011.0,New Visayas,160308011.0,Bgy,,,,R
16.0,3.0,8.0,12.0,1600308012.0,Pasta,160308012.0,Bgy,,,,R
16.0,3.0,8.0,13.0,1600308013.0,Pisa-an,160308013.0,Bgy,,,,U
16.0,3.0,8.0,15.0,1600308015.0,Barangay 1 ,160308015.0,Bgy,,,,U
16.0,3.0,8.0,16.0,1600308016.0,Barangay 2 ,160308016.0,Bgy,,,,U
16.0,3.0,8.0,17.0,1600308017.0,Barangay 3 ,160308017.0,Bgy,,,,U
16.0,3.0,8.0,18.0,1600308018.0,Barangay 4 ,160308018.0,Bgy,,,,U
16.0,3.0,8.0,19.0,1600308019.0,Barangay 5 ,160308019.0,Bgy,,,,U
16.0,3.0,8.0,20.0,1600308020.0,Rizal,160308020.0,Bgy,,,,R
16.0,3.0,8.0,21.0,1600308021.0,San Isidro,160308021.0,Bgy,,,,U
16.0,3.0,8.0,22.0,1600308022.0,Santa Ana,160308022.0,Bgy,,,,R
16.0,3.0,8.0,24.0,1600308024.0,Tagapua,160308024.0,Bgy,,,,R
16.0,3.0,8.0,25.0,1600308025.0,Bitan-agan,160308025.0,Bgy,,,,R
16.0,3.0,8.0,26.0,1600308026.0,Buenasuerte,160308026.0,Bgy,,,,R
16.0,3.0,8.0,27.0,1600308027.0,Das-agan,160308027.0,Bgy,,,,R
16.0,3.0,8.0,28.0,1600308028.0,Karaus,160308028.0,Bgy,,,,U
16.0,3.0,8.0,29.0,1600308029.0,Ladgadan,160308029.0,Bgy,,,,R
16.0,3.0,8.0,30.0,1600308030.0,Ormaca,160308030.0,Bgy,,,,R
16.0,3.0,9.0,0.0,1600309000.0,San Luis,160309000.0,Mun,,,1st,
16.0,3.0,9.0,1.0,1600309001.0,Anislagan,160309001.0,Bgy,,,,R
16.0,3.0,9.0,2.0,1600309002.0,Baylo,160309002.0,Bgy,,,,R
16.0,3.0,9.0,3.0,1600309003.0,Coalicion,160309003.0,Bgy,,,,R
16.0,3.0,9.0,4.0,1600309004.0,Culi,160309004.0,Bgy,,,,R
16.0,3.0,9.0,5.0,1600309005.0,Nuevo Trabajo,160309005.0,Bgy,,,,R
16.0,3.0,9.0,6.0,1600309006.0,Poblacion,160309006.0,Bgy,,,,R
16.0,3.0,9.0,7.0,1600309007.0,Santa Ines,160309007.0,Bgy,,,,R
16.0,3.0,9.0,8.0,1600309008.0,Balit,160309008.0,Bgy,,,,R
16.0,3.0,9.0,9.0,1600309009.0,Binicalan,160309009.0,Bgy,,,,R
16.0,3.0,9.0,10.0,1600309010.0,Cecilia,160309010.0,Bgy,,,,R
16.0,3.0,9.0,11.0,1600309011.0,Dimasalang,160309011.0,Bgy,,,,R
16.0,3.0,9.0,12.0,1600309012.0,Don Alejandro,160309012.0,Bgy,,,,R
16.0,3.0,9.0,13.0,1600309013.0,Don Pedro,160309013.0,Bgy,,,,R
16.0,3.0,9.0,14.0,1600309014.0,Doña Flavia,160309014.0,Bgy,,,,R
16.0,3.0,9.0,15.0,1600309015.0,Mahagsay,160309015.0,Bgy,,,,R
16.0,3.0,9.0,16.0,1600309016.0,Mahapag,160309016.0,Bgy,,,,R
16.0,3.0,9.0,17.0,1600309017.0,Mahayahay,160309017.0,Bgy,,,,R
16.0,3.0,9.0,18.0,1600309018.0,Muritula,160309018.0,Bgy,,,,R
16.0,3.0,9.0,19.0,1600309019.0,Policarpo,160309019.0,Bgy,,,,R
16.0,3.0,9.0,20.0,1600309020.0,San Isidro,160309020.0,Bgy,,,,R
16.0,3.0,9.0,21.0,1600309021.0,San Pedro,160309021.0,Bgy,,,,R
16.0,3.0,9.0,22.0,1600309022.0,Santa Rita,160309022.0,Bgy,,,,R
16.0,3.0,9.0,23.0,1600309023.0,Santiago,160309023.0,Bgy,,,,R
16.0,3.0,9.0,24.0,1600309024.0,Wegguam,160309024.0,Bgy,,,,R
16.0,3.0,9.0,25.0,1600309025.0,Doña Maxima,160309025.0,Bgy,,,,R
16.0,3.0,10.0,0.0,1600310000.0,Santa Josefa,160310000.0,Mun,,,3rd,
16.0,3.0,10.0,1.0,1600310001.0,Angas,160310001.0,Bgy,,,,R
16.0,3.0,10.0,2.0,1600310002.0,Aurora,160310002.0,Bgy,,,,R
16.0,3.0,10.0,3.0,1600310003.0,Awao,160310003.0,Bgy,,,,R
16.0,3.0,10.0,4.0,1600310004.0,Tapaz,160310004.0,Bgy,,,,R
16.0,3.0,10.0,5.0,1600310005.0,Patrocinio,160310005.0,Bgy,,,,R
16.0,3.0,10.0,6.0,1600310006.0,Poblacion,160310006.0,Bgy,,,,U
16.0,3.0,10.0,7.0,1600310007.0,San Jose,160310007.0,Bgy,,,,R
16.0,3.0,10.0,8.0,1600310008.0,Santa Isabel,160310008.0,Bgy,,,,R
16.0,3.0,10.0,9.0,1600310009.0,Sayon,160310009.0,Bgy,,,,R
16.0,3.0,10.0,10.0,1600310010.0,Concepcion,160310010.0,Bgy,,,,R
16.0,3.0,10.0,11.0,1600310011.0,Pag-asa,160310011.0,Bgy,,,,R
16.0,3.0,11.0,0.0,1600311000.0,Talacogon,160311000.0,Mun,,,2nd,
16.0,3.0,11.0,1.0,1600311001.0,BuenaGracia,160311001.0,Bgy,,,,R
16.0,3.0,11.0,2.0,1600311002.0,Causwagan,160311002.0,Bgy,,,,R
16.0,3.0,11.0,4.0,1600311004.0,Culi,160311004.0,Bgy,,,,R
16.0,3.0,11.0,5.0,1600311005.0,Del Monte,160311005.0,Bgy,,,,U
16.0,3.0,11.0,6.0,1600311006.0,Desamparados,160311006.0,Bgy,,,,R
16.0,3.0,11.0,7.0,1600311007.0,Labnig,160311007.0,Bgy,,,,R
16.0,3.0,11.0,8.0,1600311008.0,Sabang Gibung,160311008.0,Bgy,,,,R
16.0,3.0,11.0,9.0,1600311009.0,San Agustin ,160311009.0,Bgy,,,,U
16.0,3.0,11.0,10.0,1600311010.0,San Isidro ,160311010.0,Bgy,,,,R
16.0,3.0,11.0,11.0,1600311011.0,San Nicolas ,160311011.0,Bgy,,,,U
16.0,3.0,11.0,12.0,1600311012.0,Zamora,160311012.0,Bgy,,,,R
16.0,3.0,11.0,13.0,1600311013.0,Zillovia,160311013.0,Bgy,,,,U
16.0,3.0,11.0,14.0,1600311014.0,La Flora,160311014.0,Bgy,,,,R
16.0,3.0,11.0,15.0,1600311015.0,Maharlika,160311015.0,Bgy,,,,R
16.0,3.0,11.0,16.0,1600311016.0,Marbon,160311016.0,Bgy,,,,R
16.0,3.0,11.0,17.0,1600311017.0,Batucan,160311017.0,Bgy,,,,R
16.0,3.0,12.0,0.0,1600312000.0,Trento,160312000.0,Mun,,,1st,
16.0,3.0,12.0,1.0,1600312001.0,Basa,160312001.0,Bgy,,,,R
16.0,3.0,12.0,2.0,1600312002.0,Cuevas,160312002.0,Bgy,,,,R
16.0,3.0,12.0,3.0,1600312003.0,Kapatungan,160312003.0,Bgy,,,,R
16.0,3.0,12.0,4.0,1600312004.0,Langkila-an,160312004.0,Bgy,,,,R
16.0,3.0,12.0,5.0,1600312005.0,New Visayas,160312005.0,Bgy,,,,R
16.0,3.0,12.0,6.0,1600312006.0,Poblacion,160312006.0,Bgy,,,,U
16.0,3.0,12.0,7.0,1600312007.0,Pulang-lupa,160312007.0,Bgy,,,,R
16.0,3.0,12.0,8.0,1600312008.0,Salvacion,160312008.0,Bgy,,,,R
16.0,3.0,12.0,9.0,1600312009.0,San Ignacio,160312009.0,Bgy,,,,R
16.0,3.0,12.0,10.0,1600312010.0,San Isidro,160312010.0,Bgy,,,,R
16.0,3.0,12.0,11.0,1600312011.0,San Roque,160312011.0,Bgy,,,,R
16.0,3.0,12.0,12.0,1600312012.0,Santa Maria,160312012.0,Bgy,,,,R
16.0,3.0,12.0,13.0,1600312013.0,Tudela,160312013.0,Bgy,,,,R
16.0,3.0,12.0,14.0,1600312014.0,Cebolin,160312014.0,Bgy,,,,R
16.0,3.0,12.0,15.0,1600312015.0,Manat,160312015.0,Bgy,,,,U
16.0,3.0,12.0,16.0,1600312016.0,Pangyan,160312016.0,Bgy,,,,R
16.0,3.0,13.0,0.0,1600313000.0,Veruela,160313000.0,Mun,,,2nd,
16.0,3.0,13.0,1.0,1600313001.0,Binongan,160313001.0,Bgy,,,,R
16.0,3.0,13.0,2.0,1600313002.0,Del Monte,160313002.0,Bgy,,,,R
16.0,3.0,13.0,3.0,1600313003.0,Don Mateo,160313003.0,Bgy,,,,R
16.0,3.0,13.0,4.0,1600313004.0,La Fortuna,160313004.0,Bgy,,,,U
16.0,3.0,13.0,5.0,1600313005.0,Limot,160313005.0,Bgy,,,,R
16.0,3.0,13.0,6.0,1600313006.0,Magsaysay,160313006.0,Bgy,,,,R
16.0,3.0,13.0,7.0,1600313007.0,Masayan,160313007.0,Bgy,,,,R
16.0,3.0,13.0,8.0,1600313008.0,Poblacion,160313008.0,Bgy,,,,U
16.0,3.0,13.0,9.0,1600313009.0,Sampaguita,160313009.0,Bgy,,,,U
16.0,3.0,13.0,10.0,1600313010.0,San Gabriel,160313010.0,Bgy,,,,R
16.0,3.0,13.0,11.0,1600313011.0,Santa Emelia,160313011.0,Bgy,,,,R
16.0,3.0,13.0,12.0,1600313012.0,Sinobong,160313012.0,Bgy,,,,R
16.0,3.0,13.0,13.0,1600313013.0,Anitap,160313013.0,Bgy,,,,R
16.0,3.0,13.0,14.0,1600313014.0,Bacay II,160313014.0,Bgy,,,,R
16.0,3.0,13.0,15.0,1600313015.0,Caigangan,160313015.0,Bgy,,,,R
16.0,3.0,13.0,16.0,1600313016.0,Candiis,160313016.0,Bgy,,,,R
16.0,3.0,13.0,17.0,1600313017.0,Katipunan,160313017.0,Bgy,,,,R
16.0,3.0,13.0,18.0,1600313018.0,Santa Cruz,160313018.0,Bgy,,,,R
16.0,3.0,13.0,19.0,1600313019.0,Sawagan,160313019.0,Bgy,,,,R
16.0,3.0,13.0,20.0,1600313020.0,Sisimon,160313020.0,Bgy,,,,R
16.0,3.0,14.0,0.0,1600314000.0,Sibagat,160314000.0,Mun,,,1st,
16.0,3.0,14.0,1.0,1600314001.0,Afga,160314001.0,Bgy,,,,R
16.0,3.0,14.0,2.0,1600314002.0,Anahawan,160314002.0,Bgy,,,,R
16.0,3.0,14.0,3.0,1600314003.0,Banagbanag,160314003.0,Bgy,,,,R
16.0,3.0,14.0,4.0,1600314004.0,Del Rosario,160314004.0,Bgy,,,,R
16.0,3.0,14.0,5.0,1600314005.0,El Rio,160314005.0,Bgy,,,,R
16.0,3.0,14.0,6.0,1600314006.0,Ilihan,160314006.0,Bgy,,,,R
16.0,3.0,14.0,7.0,1600314007.0,Kauswagan,160314007.0,Bgy,,,,R
16.0,3.0,14.0,8.0,1600314008.0,Kioya,160314008.0,Bgy,,,,R
16.0,3.0,14.0,9.0,1600314009.0,Magkalape,160314009.0,Bgy,,,,R
16.0,3.0,14.0,10.0,1600314010.0,Magsaysay,160314010.0,Bgy,,,,R
16.0,3.0,14.0,11.0,1600314011.0,Mahayahay,160314011.0,Bgy,,,,R
16.0,3.0,14.0,12.0,1600314012.0,New Tubigon,160314012.0,Bgy,,,,R
16.0,3.0,14.0,13.0,1600314013.0,Padiay,160314013.0,Bgy,,,,R
16.0,3.0,14.0,14.0,1600314014.0,Perez,160314014.0,Bgy,,,,R
16.0,3.0,14.0,15.0,1600314015.0,Poblacion,160314015.0,Bgy,,,,U
16.0,3.0,14.0,16.0,1600314016.0,San Isidro,160314016.0,Bgy,,,,R
16.0,3.0,14.0,17.0,1600314017.0,San Vicente,160314017.0,Bgy,,,,R
16.0,3.0,14.0,18.0,1600314018.0,Santa Cruz,160314018.0,Bgy,,,,R
16.0,3.0,14.0,19.0,1600314019.0,Santa Maria,160314019.0,Bgy,,,,R
16.0,3.0,14.0,20.0,1600314020.0,Sinai,160314020.0,Bgy,,,,R
16.0,3.0,14.0,21.0,1600314021.0,Tabon-tabon,160314021.0,Bgy,,,,R
16.0,3.0,14.0,22.0,1600314022.0,Tag-uyango,160314022.0,Bgy,,,,R
16.0,3.0,14.0,23.0,1600314023.0,Villangit,160314023.0,Bgy,,,,R
16.0,3.0,14.0,24.0,1600314024.0,Kolambugan,160314024.0,Bgy,,,,R
16.0,67.0,0.0,0.0,1606700000.0,Surigao del Norte,166700000.0,Prov,,,2nd,
16.0,67.0,1.0,0.0,1606701000.0,Alegria,166701000.0,Mun,,,5th,
16.0,67.0,1.0,1.0,1606701001.0,Poblacion,166701001.0,Bgy,Alegria,,,R
16.0,67.0,1.0,2.0,1606701002.0,Alipao,166701002.0,Bgy,,,,R
16.0,67.0,1.0,3.0,1606701003.0,Budlingin,166701003.0,Bgy,,,,R
16.0,67.0,1.0,4.0,1606701004.0,Camp Eduard,166701004.0,Bgy,Geotina,,,R
16.0,67.0,1.0,5.0,1606701005.0,Ombong,166701005.0,Bgy,,,,R
16.0,67.0,1.0,6.0,1606701006.0,Pongtud,166701006.0,Bgy,,,,R
16.0,67.0,1.0,7.0,1606701007.0,San Pedro,166701007.0,Bgy,,,,R
16.0,67.0,1.0,8.0,1606701008.0,Ferlda,166701008.0,Bgy,,,,R
16.0,67.0,1.0,9.0,1606701009.0,Julio Ouano ,166701009.0,Bgy,,,,R
16.0,67.0,1.0,10.0,1606701010.0,San Juan,166701010.0,Bgy,,,,R
16.0,67.0,1.0,11.0,1606701011.0,Anahaw,166701011.0,Bgy,,,,R
16.0,67.0,1.0,12.0,1606701012.0,Gamuton,166701012.0,Bgy,,,,U
16.0,67.0,2.0,0.0,1606702000.0,Bacuag,166702000.0,Mun,,,5th,
16.0,67.0,2.0,1.0,1606702001.0,Cabugao,166702001.0,Bgy,,,,R
16.0,67.0,2.0,2.0,1606702002.0,Cambuayon,166702002.0,Bgy,,,,R
16.0,67.0,2.0,3.0,1606702003.0,Campo,166702003.0,Bgy,,,,R
16.0,67.0,2.0,4.0,1606702004.0,Dugsangon,166702004.0,Bgy,,,,R
16.0,67.0,2.0,5.0,1606702005.0,Pautao,166702005.0,Bgy,,,,R
16.0,67.0,2.0,6.0,1606702006.0,Payapag,166702006.0,Bgy,,,,R
16.0,67.0,2.0,7.0,1606702007.0,Poblacion,166702007.0,Bgy,,,,U
16.0,67.0,2.0,8.0,1606702008.0,Pungtod,166702008.0,Bgy,,,,R
16.0,67.0,2.0,9.0,1606702009.0,Santo Rosario,166702009.0,Bgy,,,,R
16.0,67.0,4.0,0.0,1606704000.0,Burgos,166704000.0,Mun,,,6th,
16.0,67.0,4.0,1.0,1606704001.0,Baybay,166704001.0,Bgy,,,,R
16.0,67.0,4.0,2.0,1606704002.0,Bitaug,166704002.0,Bgy,,,,R
16.0,67.0,4.0,3.0,1606704003.0,Poblacion 1,166704003.0,Bgy,,,,R
16.0,67.0,4.0,4.0,1606704004.0,Poblacion 2,166704004.0,Bgy,,,,R
16.0,67.0,4.0,5.0,1606704005.0,San Mateo,166704005.0,Bgy,,,,R
16.0,67.0,4.0,6.0,1606704006.0,Matin-ao,166704006.0,Bgy,,,,R
16.0,67.0,6.0,0.0,1606706000.0,Claver,166706000.0,Mun,,,2nd,
16.0,67.0,6.0,1.0,1606706001.0,Cabugo,166706001.0,Bgy,,,,R
16.0,67.0,6.0,2.0,1606706002.0,Cagdianao,166706002.0,Bgy,,,,R
16.0,67.0,6.0,3.0,1606706003.0,Daywan,166706003.0,Bgy,,,,R
16.0,67.0,6.0,4.0,1606706004.0,Hayanggabon,166706004.0,Bgy,,,,R
16.0,67.0,6.0,5.0,1606706005.0,Ladgaron ,166706005.0,Bgy,,,,U
16.0,67.0,6.0,6.0,1606706006.0,Lapinigan,166706006.0,Bgy,,,,R
16.0,67.0,6.0,7.0,1606706007.0,Magallanes,166706007.0,Bgy,,,,R
16.0,67.0,6.0,8.0,1606706008.0,Panatao,166706008.0,Bgy,,,,R
16.0,67.0,6.0,9.0,1606706009.0,Tayaga,166706009.0,Bgy,Pob. East,,,U
16.0,67.0,6.0,10.0,1606706010.0,Bagakay,166706010.0,Bgy,Pob. West,,,U
16.0,67.0,6.0,11.0,1606706011.0,Sapa,166706011.0,Bgy,,,,R
16.0,67.0,6.0,12.0,1606706012.0,Taganito,166706012.0,Bgy,,,,U
16.0,67.0,6.0,13.0,1606706013.0,Urbiztondo,166706013.0,Bgy,,,,R
16.0,67.0,6.0,14.0,1606706014.0,Wangke,166706014.0,Bgy,,,,R
16.0,67.0,7.0,0.0,1606707000.0,Dapa,166707000.0,Mun,,,4th,
16.0,67.0,7.0,1.0,1606707001.0,Bagakay,166707001.0,Bgy,,,,R
16.0,67.0,7.0,2.0,1606707002.0,Barangay 1 ,166707002.0,Bgy,,,,R
16.0,67.0,7.0,3.0,1606707003.0,Barangay 13 ,166707003.0,Bgy,,,,R
16.0,67.0,7.0,4.0,1606707004.0,Buenavista,166707004.0,Bgy,,,,R
16.0,67.0,7.0,5.0,1606707005.0,Cabawa,166707005.0,Bgy,,,,R
16.0,67.0,7.0,6.0,1606707006.0,Cambas-ac,166707006.0,Bgy,,,,R
16.0,67.0,7.0,7.0,1606707007.0,Consolacion,166707007.0,Bgy,,,,R
16.0,67.0,7.0,8.0,1606707008.0,Corregidor,166707008.0,Bgy,,,,R
16.0,67.0,7.0,9.0,1606707009.0,Dagohoy,166707009.0,Bgy,,,,R
16.0,67.0,7.0,10.0,1606707010.0,Don Paulino,166707010.0,Bgy,,,,R
16.0,67.0,7.0,11.0,1606707011.0,Jubang,166707011.0,Bgy,,,,R
16.0,67.0,7.0,12.0,1606707012.0,Montserrat,166707012.0,Bgy,,,,R
16.0,67.0,7.0,13.0,1606707013.0,Osmeña,166707013.0,Bgy,,,,R
16.0,67.0,7.0,14.0,1606707014.0,Barangay 10 ,166707014.0,Bgy,,,,R
16.0,67.0,7.0,15.0,1606707015.0,Barangay 11 ,166707015.0,Bgy,,,,R
16.0,67.0,7.0,16.0,1606707016.0,Barangay 12 ,166707016.0,Bgy,,,,U
16.0,67.0,7.0,17.0,1606707017.0,Barangay 2 ,166707017.0,Bgy,,,,R
16.0,67.0,7.0,18.0,1606707018.0,Barangay 3 ,166707018.0,Bgy,,,,R
16.0,67.0,7.0,19.0,1606707019.0,Barangay 4 ,166707019.0,Bgy,,,,R
16.0,67.0,7.0,20.0,1606707020.0,Barangay 5 ,166707020.0,Bgy,,,,R
16.0,67.0,7.0,21.0,1606707021.0,Barangay 6 ,166707021.0,Bgy,,,,U
16.0,67.0,7.0,22.0,1606707022.0,Barangay 7 ,166707022.0,Bgy,,,,U
16.0,67.0,7.0,23.0,1606707023.0,Barangay 8 ,166707023.0,Bgy,,,,R
16.0,67.0,7.0,24.0,1606707024.0,Barangay 9 ,166707024.0,Bgy,,,,U
16.0,67.0,7.0,25.0,1606707025.0,San Carlos,166707025.0,Bgy,,,,R
16.0,67.0,7.0,26.0,1606707026.0,San Miguel,166707026.0,Bgy,,,,R
16.0,67.0,7.0,27.0,1606707027.0,Santa Fe,166707027.0,Bgy,,,,R
16.0,67.0,7.0,28.0,1606707028.0,Union,166707028.0,Bgy,,,,R
16.0,67.0,7.0,29.0,1606707029.0,Santa Felomina,166707029.0,Bgy,,,,R
16.0,67.0,8.0,0.0,1606708000.0,Del Carmen,166708000.0,Mun,,,5th,
16.0,67.0,8.0,1.0,1606708001.0,Bagakay,166708001.0,Bgy,Alburo,,,R
16.0,67.0,8.0,2.0,1606708002.0,Antipolo,166708002.0,Bgy,,,,R
16.0,67.0,8.0,4.0,1606708004.0,Bitoon,166708004.0,Bgy,,,,R
16.0,67.0,8.0,6.0,1606708006.0,Cabugao,166708006.0,Bgy,,,,R
16.0,67.0,8.0,7.0,1606708007.0,Cancohoy,166708007.0,Bgy,,,,R
16.0,67.0,8.0,8.0,1606708008.0,Caub,166708008.0,Bgy,,,,R
16.0,67.0,8.0,9.0,1606708009.0,Del Carmen ,166708009.0,Bgy,,,,R
16.0,67.0,8.0,10.0,1606708010.0,Domoyog,166708010.0,Bgy,,,,R
16.0,67.0,8.0,11.0,1606708011.0,Esperanza,166708011.0,Bgy,,,,R
16.0,67.0,8.0,12.0,1606708012.0,Jamoyaon,166708012.0,Bgy,,,,R
16.0,67.0,8.0,13.0,1606708013.0,Katipunan,166708013.0,Bgy,,,,R
16.0,67.0,8.0,14.0,1606708014.0,Lobogon,166708014.0,Bgy,,,,R
16.0,67.0,8.0,16.0,1606708016.0,Mabuhay,166708016.0,Bgy,,,,R
16.0,67.0,8.0,17.0,1606708017.0,Mahayahay,166708017.0,Bgy,,,,R
16.0,67.0,8.0,19.0,1606708019.0,Quezon,166708019.0,Bgy,,,,R
16.0,67.0,8.0,21.0,1606708021.0,San Fernando,166708021.0,Bgy,,,,R
16.0,67.0,8.0,22.0,1606708022.0,San Jose ,166708022.0,Bgy,,,,R
16.0,67.0,8.0,25.0,1606708025.0,Sayak,166708025.0,Bgy,,,,R
16.0,67.0,8.0,27.0,1606708027.0,Tuboran,166708027.0,Bgy,,,,R
16.0,67.0,8.0,28.0,1606708028.0,Halian,166708028.0,Bgy,,,,R
16.0,67.0,10.0,0.0,1606710000.0,General Luna,166710000.0,Mun,,,5th,
16.0,67.0,10.0,1.0,1606710001.0,Anajawan,166710001.0,Bgy,,,,R
16.0,67.0,10.0,2.0,1606710002.0,Cabitoonan,166710002.0,Bgy,,,,R
16.0,67.0,10.0,3.0,1606710003.0,Catangnan,166710003.0,Bgy,,,,U
16.0,67.0,10.0,4.0,1606710004.0,Consuelo,166710004.0,Bgy,,,,R
